author,title,description,url,publishedAt,source,language
,"Ucraina: pioggia di droni su Kiev, Putin insultato dai balconi","Mosca, F-16 all'Ucraina? Occidente sta giocando col fuoco"" Lavrov: 'Si tratta di un'escalation inaccettabile'. (ANSA)",https://www.ansa.it/sito/notizie/mondo/2023/05/28/ucraina-pioggia-di-droni-su-kiev-putin-insultato-dai-balconi_cfa425d9-3b18-46fc-8b80-7823a9fc1c61.html,2023-05-28T17:48:30Z,ANSA.it,it
Sara Gandini,"Prima era il Covid, ora la guerra in Ucraina: attenzione all’informazione irregimentata","di Paolo Bartolini, analista biografico a orientamento filosofico, saggista e poeta, e Sara Gandini Segno della decadenza dei tempi, in questa accelerazione convulsa delle crisi multiple che minacciano l’umanità, è l’affermarsi, nel discorso dominante, della …",https://www.ilfattoquotidiano.it/2023/05/28/prima-era-il-covid-ora-la-guerra-in-ucraina-attenzione-allinformazione-irregimentata/7169094/,2023-05-28T07:32:48Z,Ilfattoquotidiano.it,it
,Ucraina: gli Usa vogliono entrare nel piano munizioni dell'Ue per Kiev,"Mosca, F-16 all'Ucraina? Occidente sta giocando col fuoco"" Lavrov: 'Si tratta di un'escalation inaccettabile'. L'esercito ucraino la scorsa notte ha abbattuto 52 droni di fabbricazione iraniana nello spazio aereo del Paese. Durante gli attacchi russi della sc…",https://www.ansa.it/sito/notizie/mondo/2023/05/28/ucraina-gli-usa-vogliono-entrare-nel-piano-munizioni-dellue-per-kiev_cfa425d9-3b18-46fc-8b80-7823a9fc1c61.html,2023-05-28T13:08:58Z,ANSA.it,it
F. Q.,"Ucraina, la diretta – Massiccio attacco su Kiev nella notte, un morto. “Abbattuti 52 droni su 54. È l’offensiva più imponente da inizio guerra”","L’offensiva russa arriva proprio alla vigilia del “Kiev day”, in cui la capitale celebra l’anniversario della sua fondazione di 1541 anni fa con concerti, fiere e mostre. Secondo informazioni provvisorie, un uomo di quarant’anni è rimasto ucciso nel distretto…",https://www.ilfattoquotidiano.it/live-post/2023/05/28/ucraina-la-diretta-massiccio-attacco-nella-notte-su-kiev-un-morto/7175798/,2023-05-28T07:53:30Z,Ilfattoquotidiano.it,it
di Isabella Bufacchi,Nella partita contro l’inflazione la Bce gioca da sola: «Rafforzare la politica economica Ue»,"Quattro super esperti di politica economica ( Marco Buti, Donato Masciandaro Marcello Messori e Roberto Tamborini) hanno analizzato vantaggi e svantaggi della strategia di Francoforte contro la corsa dei prezzi",https://www.ilsole24ore.com/art/nella-partita-contro-l-inflazione-bce-gioca-sola-rafforzare-politica-economica-ue-AESqUpYD,2023-05-28T13:21:25Z,Il Sole 24 Ore,it
La Stampa,"Roland Garros, l''ucraina Kostyuk non stringe mano al 2° turno alla bielorussa Sabalenka che commenta: ""La capisco""",Niente stretta di mano tra l'ucraina Marta Kostyuk e la bielorussa Aryna Sabalenka al Roland Garros. Kostyuk si è rifiutata di salutare la sua avver…,https://www.lastampa.it/sport/tennis/2023/05/28/video/roland_garros_lucraina_kostyuk_non_stringe_mano_al_2_turno_alla_bielorussa_sabalenka_che_commenta_la_capisco-12829232/,2023-05-28T12:14:42Z,Lastampa.it,it
Francesco Moscatelli,Walesa: “Se non fossimo entrati nella Nato e in Europa oggi la guerra sarebbe arrivata anche in Polonia”,Inviato a Trento. “Se non fossimo entrati nella Nato e in Europa oggi la guerra sarebbe arrivata anche in Polonia. Ora sosteniamo l’Ucraina e vogliamo una volta per tutte mettere a posto la Russia. La Russia ha un sistema politico sbagliato. Nessu ... [Contin…,https://www.lastampa.it/esteri/2023/05/28/news/walesa_se_non_fossimo_entrati_nella_nato_e_in_europa_oggi_la_guerra_sarebbe_arrivata_anche_in_polonia-12829158/,2023-05-28T10:22:02Z,Lastampa.it,it
di Nicoletta Picchio,Bonomi: l’Europa recuperi uno spirito unitario. Occorre un Fondo sovrano. L’industria asset stretagico,"Il presidente di Confindustria: Germania e Francia zoppicano, non ci aiuta. Serve fondo sovrano europeo, ma alcuni stati fanno guerra interna",https://www.ilsole24ore.com/art/bonomi-l-europa-recuperi-spirito-unitario-occorre-fondo-sovrano-l-industria-asset-stretagico-AEztMrYD,2023-05-28T18:20:41Z,Il Sole 24 Ore,it
,"Ucraina in diretta, Prigozhin: ora una grande offensiva russa sull'anello del Donbass. Pioggia di bombe su Kiev - QUOTIDIANO NAZIONALE","<ol><li>Ucraina in diretta, Prigozhin: ora una grande offensiva russa sull'anello del Donbass. Pioggia di bombe su Kiev  QUOTIDIANO NAZIONALE
</li><li>Ucraina: pioggia di droni su Kiev, Putin insultato dai balconi  Agenzia ANSA
</li><li>Ucraina, attacco not…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnF1b3RpZGlhbm8ubmV0L2VzdGVyaS91Y3JhaW5hLW5ld3MtZGlyZXR0YS0yOC0wNS0yMDIzLWZmNTZubThi0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T16:05:11Z,Google News,it
,"Ucraina, attacco notturno con droni a Kiev: almeno due morti e tre feriti - QuotidianoNazionale","<ol><li>Ucraina, attacco notturno con droni a Kiev: almeno due morti e tre feriti  QuotidianoNazionale
</li><li>Guerra Ucraina - Russia, le news di oggi. Il governatore di Belgorod: ""Americani e polacchi nel gruppo dei sa…  la Repubblica
</li><li>Guerra Ucr…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CCAiC19ybEhTT0JlTGJJmAEB?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T12:05:29Z,Google News,it
,"Mosca, 'in Ucraina dobbiamo ancora agire molto seriamente' - Agenzia ANSA","Mosca, 'in Ucraina dobbiamo ancora agire molto seriamente'  Agenzia ANSA",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5hbnNhLml0L3NpdG8vbm90aXppZS9tb25kby8yMDIzLzA1LzI4L21vc2NhLWluLXVjcmFpbmEtZG9iYmlhbW8tYW5jb3JhLWFnaXJlLW1vbHRvLXNlcmlhbWVudGVfOGQ0MDQxMzQtODU3ZC00MmNiLWI1NjItYzg5OWZjNDcwNmVlLmh0bWzSAZcBaHR0cHM6Ly93d3cuYW5zYS5pdC9hbXAvc2l0by9ub3RpemllL21vbmRvLzIwMjMvMDUvMjgvbW9zY2EtaW4tdWNyYWluYS1kb2JiaWFtby1hbmNvcmEtYWdpcmUtbW9sdG8tc2VyaWFtZW50ZV84ZDQwNDEzNC04NTdkLTQyY2ItYjU2Mi1jODk5ZmM0NzA2ZWUuaHRtbA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T09:19:00Z,Google News,it
,"Guerra Ucraina Russia. Prigozhin: ""Lasciamo Bakhmut, ora offensiva esercito a ovest"". LIVE - Sky Tg24","<ol><li>Guerra Ucraina Russia. Prigozhin: ""Lasciamo Bakhmut, ora offensiva esercito a ovest"". LIVE  Sky Tg24 
</li><li>Guerra Ucraina - Russia, le news di oggi. Il governatore di Belgorod: ""Americani e polacchi nel gruppo dei sa…  la Repubblica
</li><li>Ucr…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGcyNC5za3kuaXQvbW9uZG8vMjAyMy8wNS8yOC9ydXNzaWEtdWNyYWluYS1ndWVycmEtdWx0aW1lLW5vdGl6aWUtZGlyZXR0YdIBVWh0dHBzOi8vdGcyNC5za3kuaXQvbW9uZG8vMjAyMy8wNS8yOC9ydXNzaWEtdWNyYWluYS1ndWVycmEtdWx0aW1lLW5vdGl6aWUtZGlyZXR0YS9hbXA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T15:56:35Z,Google News,it
,"Ucraina, la diretta - Massiccio attacco su Kiev: un morto. Lavrov: ""Invio dei caccia F-16? L'occidente sta giocando col fuoco"" - Il Fatto Quotidiano - Il Fatto Quotidiano","<ol><li>Ucraina, la diretta - Massiccio attacco su Kiev: un morto. Lavrov: ""Invio dei caccia F-16? L'occidente sta giocando col fuoco"" - Il Fatto Quotidiano  Il Fatto Quotidiano
</li><li>I droni bombardano ancora Kiev 'L'attacco più esteso dall'inizio dell'i…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5pbGZhdHRvcXVvdGlkaWFuby5pdC9saXZlLXBvc3QvMjAyMy8wNS8yOC91Y3JhaW5hLWxhLWRpcmV0dGEtbWFzc2ljY2lvLWF0dGFjY28tbmVsbGEtbm90dGUtc3Uta2lldi11bi1tb3J0by83MTc1Nzk4L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T15:45:00Z,Google News,it
,"Ucraina, ultime notizie. Kiev sotto attacco droni. Usa vogliono entrare nel piano munizioni dell'Ue - Il Sole 24 ORE","<ol><li>Ucraina, ultime notizie. Kiev sotto attacco droni. Usa vogliono entrare nel piano munizioni dell'Ue  Il Sole 24 ORE
</li><li>Ucraina, abbattuti 52 droni su 54, alla vigilia del ""Kiev day"" | Oppositore bielorusso: ""Lukashenko in condizioni critiche, s…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lmlsc29sZTI0b3JlLmNvbS9hcnQvdWNyYWluYS11bHRpbWUtbm90aXppZS1raWV2LW51b3ZvLXNvdHRvLWF0dGFjY28tYWJiYXR0dXRpLTUyLWRyb25pLXJ1c3NpLUFFV1R1bVlE0gEtaHR0cHM6Ly9hbXAyNC5pbHNvbGUyNG9yZS5jb20vcGFnaW5hL0FFV1R1bVlE?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T06:58:41Z,Google News,it
Federico Rampini,Quanti prezzi sono già crollati: in un anno  il nostro mondo si è rovesciato,Trasporto navale e gas sono due casi di deflazione clamorosi. Fra le tante spiegazioni di questo ribaltamento negli scenari c’è la resilienza intrinseca del nostro sistema: democrazia più economia di mercato,https://www.corriere.it/oriente-occidente-federico-rampini/23_maggio_28/quanti-prezzi-sono-gia-crollati-un-anno-mondo-si-rovesciato-7858b6f4-fd73-11ed-8aba-45a422ecf4be.shtml,2023-05-28T17:07:35Z,Corriere.it,it
redazione@ilgiornale-web.it (Nico Spuntoni),"Tra Zelensky e Putin: la ""mission impossible"" del cardinal Zuppi",Il Papa ha affidato al presidente della Cei la missione della Santa Sede per allentare le tensioni della guerra in Ucraina. Ecco i motivi della scelta,https://www.ilgiornale.it/news/vaticano/zuppi-luomo-giusto-far-dialogare-putin-e-zelensky-2158054.html,2023-05-28T09:05:00Z,Ilgiornale.it,it
,"Raffica di droni russi sull'Ucraina nella notte, abbattuti 52 su 54: «Attacco più grande dall'inizio della guerra». Dai balconi di Kiev gli insulti a Putin - Open","<ol><li>Raffica di droni russi sull'Ucraina nella notte, abbattuti 52 su 54: «Attacco più grande dall'inizio della guerra». Dai balconi di Kiev gli insulti a Putin  Open
</li><li>Ucraina, attacco notturno con droni a Kiev: almeno due morti e tre feriti  Quot…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3Lm9wZW4ub25saW5lLzIwMjMvMDUvMjgvZ3VlcnJhLXVjcmFpbmEtcmFpZC1kcm9uaS1ydXNzaS0yOC1tYWctMjMv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T08:54:54Z,Google News,it
,Ucraina: gli Usa vogliono entrare nel piano munizioni dell'Ue per Kiev - Mondo - Agenzia ANSA,"<ol><li>Ucraina: gli Usa vogliono entrare nel piano munizioni dell'Ue per Kiev - Mondo  Agenzia ANSA
</li><li>Kiev sempre più vicina alla Nato: un alleato “modello porcospino” per tenere a bada le mire russe  la Repubblica
</li><li>Consegne più rapide (e so…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5hbnNhLml0L3NpdG8vbm90aXppZS9tb25kby8yMDIzLzA1LzI4L3VjcmFpbmEtZ2xpLXVzYS12b2dsaW9uby1lbnRyYXJlLW5lbC1waWFuby1tdW5pemlvbmktZGVsbHVlLXBlci1raWV2X2NmYTQyNWQ5LTNiMTgtNDZmYy04YjgwLTc4MjNhOWZjMWM2MS5odG1s0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T13:22:00Z,Google News,it
repubblicawww@repubblica.it (Redazione Repubblica.it),Festival di Cannes 2023: dove e quando vedere i film vincitori al cinema,"La buona notizia è che tutti i film premiati ieri sera al festival hanno già una distribuzione italiana e quindi arriveranno nelle sale. Bisognerà avere un po' di pazienza, pochi titoli hanno già la data di uscita ma arriveranno tutti sul grande schermo",https://www.repubblica.it/spettacoli/cinema/2023/05/28/news/festival_di_cannes_2023_dove_vedere_i_film_al_cinemaeinstreaming-401934158/,2023-05-28T10:18:16Z,La Repubblica,it
redazione@ilgiornale-web.it (Federico Giuliani),Pioggia di fuoco su Kiev: oltre 50 droni kamikaze contro la capitale,La contraerea ucraina ha abbattuto 52 droni di fabbricazione iraniana Shahed. Kiev è stata attaccata alla vigilia dell'anniversario della sua fondazione,https://www.ilgiornale.it/news/guerra/raid-russo-su-kiev-oltre-50-droni-contro-capitale-2158389.html,2023-05-28T10:08:25Z,Ilgiornale.it,it
,"PUTIN È STATO RINDRONATO – NELLA NOTTE LA DIFESA AEREA DI KIEV HA DISTRUTTO 52 DRONI DEI 54 LANCIATI DA MOSCA CONTRO L’UCRAINA. I VELIVOLI, DI FABBRICAZIONE IRANIANA, SONO STATI INTERCETTATI, 1 PERSONA È MORTA E 3 PERSONE SONO RIMASTE FERITE A CAUSA DEI DETRITI CADUTI DAL CIELO – SECONDO L’ESERCITO DI KIEV SI È TRATTATO DI UNO DEI PIÙ IMPONENTI ATTACCHI DALL’INIZIO DELLA GUERRA - MENTRE I DRONI CADEVANO I CITTADINI DELLA CAPITALE UCRAINA SONO USCITI SUI BALCONI PER GRIDARE INSULTI A ""MAD VLAD""","droni iraniani 1 (ANSA) - L'esercito ucraino questa notte ha abbattuto 52 droni di fabbricazione iraniana nello spazio aereo del Paese, sui 54 lanciati dall'esercito del Cremlino proprio alla vigilia del Kiev Day, quando la capitale celebra l'anniversario del…",https://www.dagospia.com/rubrica-3/politica/putin-stato-rindronato-ndash-notte-difesa-aerea-kiev-354915.htm,2023-05-28T09:30:00Z,Dagospia.com,it
,Zelensky chiede al Parlamento sanzioni all'Iran per 50 anni - Agenzia ANSA,"<ol><li>Zelensky chiede al Parlamento sanzioni all'Iran per 50 anni  Agenzia ANSA
</li><li>Zelensky annuncia nuove sanzioni contro Mosca, colpite 220 aziende  Euronews Italiano
</li><li>Guerra Ucraina-Russia, le notizie di oggi. Zelensky: «Sanzioni contro l…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5hbnNhLml0L3NpdG8vbm90aXppZS90b3BuZXdzLzIwMjMvMDUvMjgvemVsZW5za3ktY2hpZWRlLWFsLXBhcmxhbWVudG8tc2FuemlvbmktYWxsaXJhbi1wZXItNTAtYW5uaV84Zjg4MGZlMC1lZTRmLTRiZWQtOTMwMy04OWE4NDhkYzg0ZmEuaHRtbNIBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-28T12:29:00Z,Google News,it
redazione@ilgiornale-web.it (Luca Bocci),"Ucraina, la sfida scudetto tra Shakhtar e Dnipro nel campionato di guerra","Lo scontro tra prima e seconda, giocato a 1200 chilometri dallo stadio di casa, ha visto il trionfo per 3-0 dello Shakhtar Donetsk ma niente in questa partita era normale. Ripercorriamo come il calcio ucraino sia riuscito a finire una stagione regolare e (for…",https://www.ilgiornale.it/news/calcio/ucraina-surreale-trionfo-dello-shakhtar-nel-campionato-2158502.html,2023-05-28T15:00:54Z,Ilgiornale.it,it
redazione@ilgiornale-web.it (Gian Micalessin),"Rebus negoziati, decisiva la campagna di primavera",Sfida sul campo Kiev-Mosca. Da Cina e Papa niente esiti a breve,https://www.ilgiornale.it/news/politica/rebus-negoziati-decisiva-campagna-primavera-2158212.html,2023-05-28T04:00:03Z,Ilgiornale.it,it
redazione@ilgiornale-web.it (Fabio Marchese Ragona),La prima del Papa in uno studio della tv pubblica,L'applauso dei dipendenti all'arrivo. I vertici di Viale Mazzini: evento storico per l'azienda,https://www.ilgiornale.it/news/politica/papa-studio-tv-pubblica-2158198.html,2023-05-28T04:00:03Z,Ilgiornale.it,it
,"Ucraina, attacco notturno con droni a Kiev: almeno due morti e tre feriti",Nottata record di attacchi nel paese. Abbattuti 52 droni sui 54 lanciati (ANSA),https://www.ansa.it/sito/videogallery/mondo/2023/05/28/ucraina-attacco-notturno-con-droni-a-kiev-almeno-due-morti-e-tre-feriti_471bf810-f062-4257-b7d2-b747672cfbbf.html,2023-05-28T12:05:20Z,ANSA.it,it
Andrea Marinelli e Guido Olimpio,I raid dei russi e i diversivi degli ucraini: le tattiche in vista dell’offensiva,"Il punto militare 467 | Mosca ha usato di nuovo i droni iraniani sulle aree abitate, l’azione più massiccia dall’inizio della guerra. Kiev lancia diversivi, alcuni spettacolari come l’incursione di Belgorod",https://www.corriere.it/esteri/23_maggio_28/i-raid-russi-diversivi-ucraini-tattiche-vista-dell-offensiva-e37bd730-fd65-11ed-8aba-45a422ecf4be.shtml,2023-05-28T15:04:59Z,Corriere.it,it
Monica Ricci Sargentini,Erdogan il Sultano: da venditore di ciambelle a camaleonte del potere,"Vent’anni al comando: ha cominciato predicando tolleranza per le minoranze prima di imboccare la via dell’autoritarismo. La reggia con oltre mille stanze, gli scherzi telefonici raccontati dalla nipote",https://www.corriere.it/esteri/23_maggio_28/01-esteri-documentohcorriere-web-sezioni-4effb088-fd86-11ed-8aba-45a422ecf4be.shtml,2023-05-28T19:02:05Z,Corriere.it,it
Sputnik Italia,"Lavrov sui piani dell'Occidente di fornire gli F-16 a Kiev: ""escalation inaccettabile""","L'escalation in relazione alla fornitura di armi a Kiev è inaccettabile e molte persone in Occidente lo capiscono, ha affermato il ministro degli Esteri russo Sergey Lavrov.",https://it.sputniknews.com/20230528/lavrov-sui-piani-delloccidente-di-fornire-gli-f-16-a-kiev-escalation-inaccettabile-17261042.html,2023-05-28T09:19:13Z,Sputnik International,it
La Stampa,"Parigi, tensione al Roland Garros: l’ucraina Kostyuk non stringe la mano alla bielorussa Sabalenka. Fischi del pubblico","La guerra tra Russia e Ucraina entra di nuovo nel mondo dello sport. Questa volta l’episodio, un’altra stretta di mano mancata, è successa nel tempio della terra rossa del tennis, al Roland Garros di ... [Continua a leggere sul sito.]",https://www.lastampa.it/sport/2023/05/28/news/parigi_tennis_sabalenka_kostyuk-12829330/,2023-05-28T12:30:30Z,Lastampa.it,it
repubblicawww@repubblica.it (Redazione Repubblica.it),Un futuro di pace è nelle mani dei giovani,Riflessioni,https://napoli.repubblica.it/commenti/2023/05/28/news/un_futuro_di_pace_e_nelle_mani_dei_giovani-402245690/,2023-05-28T18:24:37Z,La Repubblica,it
,"Va peggio per tutti, quasi tutti",,https://www.ilpost.it/charlie/va-peggio-per-tutti-quasi-tutti/,2023-05-28T15:31:56Z,Ilpost.it,it
Gian Luca Pasini,Bene gli azzurri a Heraklion nel beach,"Buone notizie per il beach volley italiano giungono da Heraklion (Grecia). Le due coppie azzurre composte da Paolo Nicolai e Samuele Cottava e da Alex Ranghieri e Adrian Carambula, hanno chiuso la fase preliminare della CEV Nations Cup 2023 al primo posto. Pe…",https://dal15al25.gazzetta.it/2023/05/28/bene-gli-azzurri-a-heraklion-nel-beach/,2023-05-28T18:42:43Z,Gazzetta.it,it
